timestamp,value
2021-02-08 00:00,13987.64
2021-02-09 00:00,14007.7
2021-02-10 00:00,13972.53
2021-02-11 00:00,14025.77
2021-02-12 00:00,14095.47
2021-02-16 00:00,14047.5
2021-02-17 00:00,13965.49
2021-02-18 00:00,13865.36
2021-02-19 00:00,13874.46
2021-02-22 00:00,13533.05
2021-02-23 00:00,13465.2
2021-02-24 00:00,13597.97
2021-02-25 00:00,13119.43
2021-02-26 00:00,13192.35
2021-03-01 00:00,13588.83
2021-03-02 00:00,13358.79
2021-03-03 00:00,12997.75
2021-03-04 00:00,12723.47
2021-03-05 00:00,12920.15
2021-03-08 00:00,12609.16
2021-03-09 00:00,13073.82
2021-03-10 00:00,13068.83
2021-03-11 00:00,13398.67
2021-03-12 00:00,13319.86
2021-03-15 00:00,13459.71
2021-03-16 00:00,13471.57
2021-03-17 00:00,13525.2
2021-03-18 00:00,13116.17
2021-03-19 00:00,13215.24
2021-03-22 00:00,13377.54
2021-03-23 00:00,13227.7
2021-03-24 00:00,12961.89
2021-03-25 00:00,12977.68
2021-03-26 00:00,13138.73
2021-03-29 00:00,13059.65
2021-03-30 00:00,13045.39
2021-03-31 00:00,13246.87
2021-04-01 00:00,13480.11
2021-04-05 00:00,13705.59
2021-04-06 00:00,13698.38
2021-04-07 00:00,13688.84
2021-04-08 00:00,13829.31
2021-04-09 00:00,13900.19
2021-04-12 00:00,13850.0
2021-04-13 00:00,13996.1
2021-04-14 00:00,13857.84
2021-04-15 00:00,14038.76
2021-04-16 00:00,14052.34
2021-04-19 00:00,13914.77
2021-04-20 00:00,13786.27
2021-04-21 00:00,13950.22
2021-04-22 00:00,13818.41
2021-04-23 00:00,14016.81
2021-04-26 00:00,14138.78
2021-04-27 00:00,14090.22
2021-04-28 00:00,14051.03
2021-04-29 00:00,14082.55
2021-04-30 00:00,13962.68
2021-05-03 00:00,13895.12
2021-05-04 00:00,13633.5
2021-05-05 00:00,13582.42
2021-05-06 00:00,13632.84
2021-05-07 00:00,13752.24
2021-05-10 00:00,13401.86
